,fileName,plantStatus,plantHeight
209,imaging_lens_position_7.0_cam_0_1731915002.jpg,True,232
210,imaging_lens_position_7.0_cam_0_1733279402.jpg,True,1750
211,imaging_lens_position_7.0_cam_0_1732926602.jpg,True,210
212,imaging_lens_position_7.0_cam_0_1731745802.jpg,False,0
213,imaging_lens_position_7.0_cam_0_1732048202.jpg,True,105
214,imaging_lens_position_7.0_cam_0_1731976202.jpg,True,138
215,imaging_lens_position_7.0_cam_0_1731893402.jpg,True,163
216,imaging_lens_position_7.0_cam_0_1732883402.jpg,True,210
217,imaging_lens_position_7.0_cam_0_1731875402.jpg,True,164
218,imaging_lens_position_7.0_cam_0_1732325402.jpg,True,172
219,imaging_lens_position_7.0_cam_0_1731519002.jpg,False,0
220,imaging_lens_position_7.0_cam_0_1732541402.jpg,True,212
221,imaging_lens_position_7.0_cam_0_1732415402.jpg,True,156
222,imaging_lens_position_7.0_cam_0_1732509002.jpg,True,184
223,imaging_lens_position_7.0_cam_0_1731353402.jpg,False,0
224,imaging_lens_position_7.0_cam_0_1732735802.jpg,True,586
225,imaging_lens_position_7.0_cam_0_1732717802.jpg,True,631
226,imaging_lens_position_7.0_cam_0_1731274202.jpg,False,0
227,imaging_lens_position_7.0_cam_0_1732577402.jpg,True,188
228,imaging_lens_position_7.0_cam_0_1731263402.jpg,False,0
229,imaging_lens_position_7.0_cam_0_1732444202.jpg,True,460
230,imaging_lens_position_7.0_cam_0_1731691802.jpg,False,0
231,imaging_lens_position_7.0_cam_0_1731839402.jpg,True,172
232,imaging_lens_position_7.0_cam_0_1733232602.jpg,True,1219
233,imaging_lens_position_7.0_cam_0_1731497402.jpg,False,0
234,imaging_lens_position_7.0_cam_0_1732469402.jpg,True,486
235,imaging_lens_position_7.0_cam_0_1732948202.jpg,True,572
236,imaging_lens_position_7.0_cam_0_1731490202.jpg,False,0
237,imaging_lens_position_7.0_cam_0_1731231002.jpg,False,0
238,imaging_lens_position_7.0_cam_0_1732339802.jpg,True,207
239,imaging_lens_position_7.0_cam_0_1732293002.jpg,True,386
240,imaging_lens_position_7.0_cam_0_1732793402.jpg,True,203
241,imaging_lens_position_7.0_cam_0_1731576602.jpg,False,0
242,imaging_lens_position_7.0_cam_0_1733106602.jpg,True,950
243,imaging_lens_position_7.0_cam_0_1732386602.jpg,True,188
244,imaging_lens_position_7.0_cam_0_1731911402.jpg,True,202
245,imaging_lens_position_7.0_cam_0_1732782602.jpg,True,224
246,imaging_lens_position_7.0_cam_0_1733131802.jpg,True,783
247,imaging_lens_position_7.0_cam_0_1731792602.jpg,True,141
248,imaging_lens_position_7.0_cam_0_1731270602.jpg,False,0
249,imaging_lens_position_7.0_cam_0_1732890602.jpg,True,861
250,imaging_lens_position_7.0_cam_0_1731166202.jpg,False,0
251,imaging_lens_position_7.0_cam_0_1731720602.jpg,False,0
252,MAGN_current.jpg,True,3086
253,imaging_lens_position_7.0_cam_0_1732149002.jpg,True,183
254,imaging_lens_position_7.0_cam_0_1731965402.jpg,True,122
255,imaging_lens_position_7.0_cam_0_1732710602.jpg,True,870
256,imaging_lens_position_7.0_cam_0_1732833002.jpg,True,528
257,imaging_lens_position_7.0_cam_0_1731810602.jpg,True,133
258,imaging_lens_position_7.0_cam_0_1733218202.jpg,True,1428
259,imaging_lens_position_7.0_cam_0_1732703402.jpg,True,538
260,imaging_lens_position_7.0_cam_0_1732779002.jpg,True,422
261,imaging_lens_position_7.0_cam_0_1731897002.jpg,True,159
262,imaging_lens_position_7.0_cam_0_1731101402.jpg,False,0
263,imaging_lens_position_7.0_cam_0_1731771002.jpg,False,0
264,imaging_lens_position_7.0_cam_0_1731079802.jpg,False,0
265,imaging_lens_position_7.0_cam_0_1731187802.jpg,False,0
266,imaging_lens_position_7.0_cam_0_1732206602.jpg,True,162
267,imaging_lens_position_7.0_cam_0_1731108602.jpg,False,0
268,imaging_lens_position_7.0_cam_0_1732159802.jpg,True,245
